grid_id,cluster,lat,lon,S1,S2,S3,S4_pos,S4_neg,N1,N2,N3,N4,N5,performance_score,need_score,raw_equity,equity_score,top3_features
90_83,1,37.786601952,-122.419812186,4.30406509320417,-5.934722222222222,1.0,1.0,0.0,4.434852118305356,1.0015987210231814,117.0,0.0007270083605961468,0.052262313847530655,2.7648578735591176,-33.430476554087456,-0.08270471262324193,98.23429169258543,"N3, S1, N4"
90_84,1,37.785986722192916,-122.41891136471654,8.022568946988255,-2.4503067129629628,2.0,0.6666666666666666,0.0,176.5752330226365,1.0026631158455392,109.0,0.0007270083605961468,0.4866666666780223,2.866896029458556,68.51482482239959,0.0418434403801882,98.68932497292275,"N3, S1, N4"
90_85,1,37.78634192,-122.41806508099998,3.9318256327243257,-8.026893518518518,3.0,0.6,0.0,0.2663115845539281,1.0026631158455392,110.0,0.001142204454597373,0.04326438689055452,4.37396852969234,-33.720770546649064,-0.1297114089772306,98.06255400941653,"N3, S1, N4"
90_86,1,37.78618558488931,-122.41719265068855,8.070593539949519,-2.2122077546296293,1.0,1.0,0.0,42.242343541944074,1.0026631158455392,102.0,0.0006151953245155337,0.36372695565430063,2.2407155978474353,-7.017979688484611,-0.319282188976164,97.3699623346396,"N3, S1, N4"
90_87,1,37.78640294132287,-122.41562543884298,8.872627365918836,-1.4379894179894182,2.0,0.8571428571428571,0.0,109.77363515312916,1.0026631158455392,107.0,0.0006151953245155337,0.31547104577813156,2.57866121917191,30.499002895014105,0.08454903078305001,98.84534868279843,"N3, S1, N4"
90_88,1,37.78632593586098,-122.41431369895419,8.753213480544126,-1.671548611111111,2.0,0.8,0.0,254.73501997336885,1.0026631158455392,101.73538704581358,0.0006151953245155337,0.5140845071617238,2.6686932885606014,115.89379638065228,0.02302705881485011,98.62057983603167,"N3, S1, N4"
90_89,1,37.78651107536364,-122.412918973,8.215276958936633,-9.532194733796295,3.0,0.375,0.125,25.97336884154461,1.0026631158455392,102.0,0.0007270083605961468,0.36246276062128163,5.845980334147465,-16.421663925785833,-0.35599198208897076,97.23584410664657,"N3, S1, N4"
90_90,1,37.785998833,-122.41174737100002,4.3694478524670215,-3.933447145061728,1.0,1.0,0.0,0.9001331557922769,1.0026631158455392,111.5,0.000888494002665482,0.06280110117485556,2.0757201286398814,-33.80777424773758,-0.0613977180167815,98.31213621629861,"N3, S1, N4"
91_105,0,37.78700168990372,-122.39489059439826,7.734558844354756,-0.014282407407407351,1.0,0.0,0.0,317.1878497202238,1.0015987210231814,6.0,0.0002962524070508073,0.6282271944598161,1.973842531078537,180.9938338483924,0.010905578815609414,98.57629433942982,"N3, S1, N4"
91_106,0,37.787133527246155,-122.39415753389231,5.968707559985366,-2.0286429398148145,2.0,0.0,0.0,0.11136493432324386,1.0015987210231814,19.0,0.0002580312217778351,0.7700421940847042,2.675052031299029,-6.209891108196597,-0.4307728453629409,96.96263426208888,"N3, S1, N4"
91_109,0,37.786800754,-122.390457218,3.784189633918261,-1.361712962962963,1.0,1.0,0.0,0.04911479154768703,1.0015987210231814,22.0,0.0002962524070508073,1.022408963617653,1.0510158328002661,-7.1406918053034545,-0.1471868564900846,97.9987079385164,"N3, S1, N4"
91_47,1,37.786856960592594,-122.46095362102469,4.406719247264253,-0.1159953703703703,1.0,0.0,0.0,1.2507138777841234,1.0011422044545975,99.0,0.0004704775346977182,0.14771347631879866,1.3177678775592025,-29.8140569858891,-0.04419955064761729,98.3749692517557,"N3, S1, N4"
91_51,1,37.78713647427272,-122.45624243909091,3.5263605246161616,-0.2341898148148148,1.0,0.0,1.0,0.7450039968025579,2.0021810250817884,118.93939393939394,0.0004209640075773521,0.3456439393857565,0.5656605364062903,-36.69615851108422,-0.015414707554474341,98.4801338909801,"N3, S1, N4"
91_52,1,37.787586477,-122.455259525,1.791759469228055,-1.0093402777777778,1.0,1.0,0.0,0.034266133637921185,1.5022844088341947,116.0,0.00022854530910753056,0.5169971672303465,0.5130976315305157,-35.92703224598116,-0.014281659623293015,98.48427345069632,"N3, S1, N4"
91_61,1,37.78754729809524,-122.44463676111111,4.1588830833596715,-59.32216435185185,1.0,0.0,0.0,1.9536370903277378,2.0031974420463627,100.0,0.00031994880819068947,0.6648451730600595,22.055954062046386,-30.244704951734057,-0.7292501225088641,95.87215567006896,"N3, S1, N4"
91_64,1,37.7873820288,-122.44198068466667,5.017279836814924,-2.759298611111111,3.0,0.6,0.2,1.0759565962307254,2.002284408909195,109.0,0.00031994880819068947,0.49795361530005267,2.627824180485455,-33.486380789500245,-0.07847441846518795,98.24974695692387,"N3, S1, N4"
91_65,0,37.787280163999995,-122.440769082,2.70805020110221,-0.1971064814814815,1.0,0.0,1.0,0.11073515841279606,3.00184558627349,126.0,0.000195102916788606,0.3379629629160237,0.38252897333622937,-39.76256483027787,-0.009620329689227592,98.50130349248727,"N3, S1, N4"
91_66,1,37.78716445,-122.4394048,5.755742213586912,-3.685702711640212,4.0,0.2857142857142857,0.2857142857142856,1.233022636484687,1.0026631158455392,99.0,0.00038087983241287375,0.4768125408167628,3.5959062000784363,-29.807244046826995,-0.1206386714272531,98.09570100862487,"N3, S1, N4"
91_71,0,37.78696363136363,-122.43412628181818,3.1354942159291497,-20.376365740740734,1.0,0.0,1.0,0.025487256371814093,0.8012793858947705,25.363636363636363,0.00028567347521782604,0.3165654813118085,7.557148755943611,-8.099165298956443,-0.9330775962795729,95.12747755340352,"N3, S1, N4"
91_74,0,37.78696364,-122.430141993,4.110873864173311,-14.612592592592591,1.0,0.0,1.0,1.7458033573141487,1.0015987210231814,35.0,0.0004209640075773521,0.4691516710205044,5.736013989492308,-10.127316092339578,-0.56639039441274,96.46715924517927,"N3, S1, N4"
91_76,1,37.786877733502536,-122.42752509245177,6.3835066348840055,-1.9341975308641972,2.0,0.6666666666666665,0.33333333333333326,6.4124700239808154,1.0022844089091947,63.984771573604064,0.0004704775346977182,0.5476369093053647,2.141407396165592,-16.204467126256798,-0.13214920994501492,98.0536475700641,"N3, S1, N4"
