grid_id,lat,lon,cluster,neighborhood_name,neighborhood_is_fallback,supervisor_district,supervisor_district_name,supervisor_name,district_is_fallback
33_80,37.735439060277784,-122.42331805372221,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
33_81,37.73496267416667,-122.42238151583332,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
33_84,37.734987,-122.419166877,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
33_85,37.7349541125,-122.41786580575,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
33_86,37.73518572166667,-122.41692416855555,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
33_88,37.73522418213334,-122.41476629146668,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
33_89,37.735297516,-122.413360864,0,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
33_90,37.735235661,-122.412211915,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
33_96,37.73481859,-122.40548034299998,1,Bayview,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
34_10,37.7362253265,-122.50261874625,3,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
34_102,37.73565312775,-122.398870193,3,Bayview,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
34_105,37.735632727,-122.395373906,3,Bayview,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
34_107,37.736239481,-122.393112998,3,Bayview,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
34_109,37.736017931,-122.390409433,3,Bayview,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
34_11,37.73589291986487,-122.50211919727028,1,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
34_110,37.736180256666664,-122.38895513133333,3,Bayview,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
34_12,37.73575110433333,-122.50095280133333,1,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
34_13,37.73561774866666,-122.499864222,1,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
34_16,37.735587137,-122.49668313133333,1,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
34_17,37.73567212,-122.49504675146153,0,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
34_19,37.73596598066667,-122.49273545633334,1,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
34_38,37.735719908,-122.47120516,0,Lakeshore,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
34_41,37.736141797,-122.468133929,0,West of Twin Peaks,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
34_51,37.73612151,-122.45613168799999,0,West of Twin Peaks,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
34_54,37.735909152,-122.45270823633332,1,West of Twin Peaks,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
34_55,37.73563615,-122.45161037874999,0,West of Twin Peaks,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
34_57,37.73607848533334,-122.44954407099999,0,West of Twin Peaks,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
34_58,37.7361618174,-122.44852547359999,0,West of Twin Peaks,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
34_60,37.736424031,-122.445857057,0,West of Twin Peaks,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
34_64,37.736426907,-122.441851661,0,Diamond Heights,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
34_66,37.736382775,-122.438949197,1,Glen Park,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
34_67,37.735882117239996,-122.43852285844,1,Glen Park,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
34_68,37.7361446215,-122.437019719,2,Glen Park,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
34_70,37.736266105,-122.435331481,1,Glen Park,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
34_71,37.73563656247058,-122.43401545382352,1,Glen Park,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
34_75,37.7359319545,-122.42944396242856,1,Glen Park,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
34_76,37.736242860333334,-122.4277631765,1,Glen Park,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
34_79,37.736032474620686,-122.42452796734482,3,Bernal Heights,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
34_80,37.736212679833336,-122.42353192846667,3,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
34_81,37.73559142,-122.422858269,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
34_82,37.735879852,-122.42165547225,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
34_83,37.736167114857146,-122.41985932057142,3,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
34_84,37.735745601,-122.418457095,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
34_85,37.7363424496,-122.41799753146667,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
34_9,37.736103791,-122.504758355,0,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
34_90,37.736373662,-122.41164811033333,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
34_91,37.736343545,-122.411122015,0,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
35_10,37.737166535,-122.503153756,0,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
35_102,37.736767225571434,-122.39815176399999,3,Bayview,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
35_104,37.736965953,-122.39606027,3,Bayview,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
35_107,37.73678959083333,-122.39261236933334,3,Bayview,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
35_108,37.736629459,-122.391423693,3,Bayview,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
35_109,37.737310921,-122.390232961,3,Bayview,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
35_11,37.737211396090906,-122.50213087954545,0,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
35_110,37.7368485315,-122.38923862325001,3,Bayview,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
35_115,37.737056322,-122.383854321,3,Bayview,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
35_12,37.737255183476194,-122.5011317124762,0,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
35_17,37.736581535499994,-122.4951248035,1,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
35_22,37.737201286,-122.48888672599999,0,Lakeshore,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
35_25,37.736757968,-122.4861649095,0,Lakeshore,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
35_29,37.737250335,-122.4811949,0,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
35_35,37.736762314,-122.475103313,0,Lakeshore,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
35_50,37.736932752,-122.457066399,0,West of Twin Peaks,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
35_51,37.737042418,-122.457035199,0,West of Twin Peaks,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
35_55,37.73722372475,-122.451981861,0,West of Twin Peaks,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
35_56,37.736973150384614,-122.45069581246153,1,West of Twin Peaks,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
35_59,37.736608806,-122.446830944,1,West of Twin Peaks,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
35_60,37.7364616515,-122.4462062685,1,West of Twin Peaks,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
35_61,37.73660275,-122.444775142,0,West of Twin Peaks,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
35_62,37.7366382570909,-122.44439853899999,0,West of Twin Peaks,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
35_66,37.736540955,-122.439637524,1,Glen Park,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
35_68,37.737177994,-122.436933397,1,Glen Park,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
35_69,37.73672335188889,-122.43589813488887,1,Glen Park,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
35_7,37.736564833,-122.50618526100001,0,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
35_70,37.7370175235,-122.4346304555,0,Glen Park,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
35_71,37.736653749285715,-122.43371538185714,0,Glen Park,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
35_74,37.73702401777777,-122.430482459,1,Glen Park,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
35_76,37.7367902635,-122.428331276125,1,Glen Park,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
35_79,37.7369756686875,-122.4248464828125,3,Bernal Heights,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
35_8,37.737084452811324,-122.50583360694338,1,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
35_80,37.737058859,-122.42379904499998,3,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
35_81,37.736599760999994,-122.42231931900001,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
35_84,37.737184656,-122.418444208,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
35_85,37.737033415,-122.4173675915,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
35_86,37.736673299,-122.416594612,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
35_87,37.73660776933334,-122.41573439033334,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
35_88,37.736533177999995,-122.41443198066666,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
35_89,37.7364657535,-122.41325529275,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
35_92,37.7371814845,-122.4103504065,3,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
36_10,37.73814871625,-122.50275377599999,3,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
36_102,37.737933649,-122.398716549,3,Bayview,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
36_108,37.73780855978947,-122.39169239113157,3,Bayview,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
36_11,37.73818096969231,-122.50167938999999,3,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
36_110,37.73754567407692,-122.38965955146155,3,Bayview,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
36_111,37.738191608,-122.388459242,1,Bayview,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
36_12,37.738160718,-122.500595896,3,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
36_15,37.737442435,-122.496858426,1,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
36_16,37.737478954249994,-122.49602485325,1,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
36_18,37.737615556,-122.49353510600001,3,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
36_19,37.73781731733333,-122.49254639566668,1,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
36_20,37.7379308205,-122.491506352,1,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
36_23,37.73821484,-122.4883015426,1,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
36_24,37.73823335,-122.487520346,0,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
36_29,37.7374762975,-122.4817486725,0,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
36_31,37.738198204,-122.479729082,3,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
36_39,37.737375133,-122.469936352,1,Lakeshore,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
36_51,37.73788067483333,-122.45657192983333,0,West of Twin Peaks,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
36_54,37.73746262466667,-122.452607623,0,West of Twin Peaks,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
36_56,37.737878962,-122.451131726,1,West of Twin Peaks,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
36_57,37.738008202,-122.449794781,0,West of Twin Peaks,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
36_58,37.73759911475,-122.448564514125,0,West of Twin Peaks,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
36_61,37.738159005,-122.444955483,0,West of Twin Peaks,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
36_68,37.7377953756,-122.4374133646,0,Glen Park,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
36_69,37.737952358,-122.4363135286,0,Glen Park,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
36_70,37.73774512566666,-122.43471329766668,0,Glen Park,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
36_75,37.7377580615,-122.42920213525001,1,Glen Park,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
36_77,37.73782658066667,-122.42701476738888,1,Glen Park,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
36_79,37.73746629,-122.424816434,3,Bernal Heights,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
36_8,37.7375346965,-122.5054232057,3,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
36_80,37.73802639356097,-122.4239057625122,3,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
36_85,37.737975760750004,-122.417848452875,0,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
36_86,37.73792706384616,-122.41664886492308,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
36_87,37.737820770374995,-122.41570921225,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
36_88,37.73773363333333,-122.41416232455556,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
36_89,37.737686237,-122.41332198342856,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
36_91,37.738038411625,-122.410759024,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
36_92,37.737792113,-122.410224789,3,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
37_101,37.738700648,-122.399352672,3,Bayview,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
37_107,37.738250198,-122.392622585,3,Bayview,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
37_108,37.73888341,-122.39205553100001,3,Bayview,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
37_109,37.7386702512,-122.3909188946,1,Bayview,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
37_11,37.739072657,-122.50229052842857,1,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
37_111,37.73878452035294,-122.38798541229413,1,Bayview,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
37_12,37.73837760422785,-122.50068865048101,3,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
37_13,37.738317263,-122.499533373,3,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
37_14,37.738363877,-122.498468587,1,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
37_16,37.738457656,-122.496325771,3,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
37_20,37.738645781,-122.49205372799999,3,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
37_21,37.73857103415,-122.49085169105001,3,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
37_30,37.739057435,-122.480248706,3,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
37_31,37.738817956666665,-122.478998774,1,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
37_33,37.7383188885,-122.4769680195,1,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
37_35,37.73841079933334,-122.47464785133333,1,Parkside,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
37_36,37.738487534,-122.473157754,1,Parkside,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
37_38,37.738583869,-122.4709870658,1,Parkside,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
37_41,37.738907578,-122.46810858899998,3,West of Twin Peaks,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
37_45,37.739040178,-122.463439355,0,West of Twin Peaks,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
37_56,37.739007498,-122.451290772,0,West of Twin Peaks,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
37_58,37.738637298,-122.448759932,1,West of Twin Peaks,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
37_59,37.738824856466664,-122.44732186266667,2,West of Twin Peaks,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
37_63,37.738710713,-122.443376629,0,West of Twin Peaks,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
37_71,37.73853375775,-122.43419960075,1,Glen Park,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
37_72,37.738801817,-122.432612351,0,Glen Park,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
37_75,37.739135068,-122.429736808,0,Glen Park,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
37_77,37.7389301715,-122.42662440675,1,Glen Park,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
37_78,37.738636954363635,-122.42574253236363,1,Glen Park,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
37_8,37.738930779545456,-122.50551304172727,1,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
37_80,37.738696491294114,-122.42366737605883,3,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
37_83,37.738533862,-122.42016817419999,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
37_84,37.738550186124996,-122.4190070805,0,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
37_85,37.739098032,-122.417467352,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
37_86,37.73891754725,-122.416450685,3,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
37_89,37.738826465,-122.41364477875,3,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
37_9,37.738975661,-122.504493524,1,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
37_90,37.73883883483334,-122.41226213783334,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
37_91,37.739005554,-122.41124440325001,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
37_92,37.73865563133334,-122.40980060033333,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
37_93,37.73850505400001,-122.40899805042856,0,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
38_102,37.739329494,-122.398787491,1,Bayview,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
38_11,37.739970282,-122.501805357,3,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
38_110,37.739959194,-122.389026974,0,Bayview,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
38_112,37.7395227492,-122.38732795220001,1,Bayview,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
38_113,37.739264058,-122.386060486,3,Bayview,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
38_13,37.7391953214,-122.49950550820002,1,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
38_14,37.739217563,-122.498997369,1,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
38_15,37.7392930772,-122.4972802882,1,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
38_16,37.739355000625004,-122.495871307,1,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
38_17,37.739399716,-122.494854196,3,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
38_19,37.739495399666666,-122.49268700233334,1,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
38_20,37.739545547,-122.49163811199999,1,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
38_21,37.7395922375,-122.49049701749999,1,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
38_22,37.739639698,-122.4894233875,1,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
38_23,37.739687061999994,-122.4883517145,1,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
38_26,37.739827952666666,-122.48516258433334,1,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
38_27,37.7398782315,-122.48402151716668,1,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
38_28,37.739922044000004,-122.48302731757143,1,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
38_29,37.739967761,-122.481993146,3,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
38_30,37.739594218,-122.4805198075,1,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
38_32,37.739261474,-122.47811296599998,1,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
38_35,37.739293561,-122.474883005,0,Parkside,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
38_38,37.739490391000004,-122.47165756449999,1,Parkside,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
38_40,37.739306536375,-122.468927139875,1,West of Twin Peaks,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
38_48,37.739981468,-122.46001119,0,West of Twin Peaks,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
38_50,37.739658563,-122.457897116,0,West of Twin Peaks,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
38_56,37.739712443,-122.450551054,1,West of Twin Peaks,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
38_58,37.73992444925,-122.448721273,1,West of Twin Peaks,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
38_59,37.739792587,-122.447390059,1,West of Twin Peaks,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
38_61,37.739364993,-122.444909423,0,West of Twin Peaks,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
38_66,37.739743597,-122.439282768,0,Diamond Heights,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
38_68,37.739411317,-122.437109893,0,Diamond Heights,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
38_7,37.739890666,-122.506121401,0,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
38_70,37.739460401,-122.435387683,0,Glen Park,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
38_72,37.739174382,-122.432222771,0,Glen Park,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
38_75,37.73952219233333,-122.42908597450001,1,Glen Park,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
38_76,37.73956114333333,-122.42800798066666,0,Glen Park,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
38_78,37.7395925205,-122.425857468,3,Glen Park,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
38_79,37.7396456546,-122.4249163896,0,Glen Park,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
38_8,37.739910335000005,-122.50502667149999,0,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
38_80,37.739369937,-122.423796171,3,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
38_81,37.73946941371428,-122.42284809614286,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
38_83,37.73948206,-122.41968824405882,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
38_84,37.739663725,-122.41933401,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
38_85,37.73944608630435,-122.41815297482609,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
38_86,37.739750983181814,-122.41647503918183,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
38_87,37.739705988,-122.41587589953333,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
38_88,37.73961005066666,-122.4141687488889,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
38_89,37.739659208666666,-122.41317008666665,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
38_92,37.7393217968,-122.40986329120001,1,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
38_93,37.739324658,-122.40898424,0,Bernal Heights,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
39_10,37.74088663,-122.503414693,3,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
39_11,37.740928495,-122.502480393,0,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
39_13,37.740174682,-122.499670283,3,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
39_21,37.7405218375,-122.49056215050001,1,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
39_22,37.740581832,-122.48895261140001,1,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
39_23,37.740694909,-122.487885369,3,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
39_27,37.740883734,-122.48360117500002,0,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
39_31,37.74010461322728,-122.47889972722727,0,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
39_33,37.740204413,-122.476627044,1,Parkside,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
